symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
AT3G26960,-,Chr3:9944668-9945579,9944668,9945579,912,836,-2.70224119962258,0.180242413132883,0.999929364881249
AT3G26980,-,Chr3:9946166-9948040,9946166,9948040,1875,985,1.36229183795109,0.475731791164921,0.999929364881249
AT3G26990,-,Chr3:9948223-9952041,9948223,9952041,3819,1960,0.180842777148571,0.923417839226926,0.999929364881249
AT3G27000,-,Chr3:9952563-9955941,9952563,9955941,3379,1551,0.646820913106772,0.724151278060708,0.999929364881249
AT3G27010,-,Chr3:9957376-9958898,9957376,9958898,1523,1420,1.11075321012591,0.553734652232396,0.999929364881249
AT3G27020,-,Chr3:9961319-9964597,9961319,9964597,3279,2471,0.518057538888771,0.806831326222931,0.999929364881249
AT3G27025,-,Chr3:9969705-9971268,9969705,9971268,1564,1084,-0.516807688601957,0.770496180586074,0.999929364881249
AT3G27027,-,Chr3:9971921-9972130,9971921,9972130,210,210,0.973435104091022,0.54993616728467,0.999929364881249
AT3G27030,-,Chr3:9972508-9974225,9972508,9974225,1718,429,1.63439449536558,0.380331559698313,0.999929364881249
AT3G27050,-,Chr3:9978095-9979699,9978095,9979699,1605,803,0.504159425203177,0.799630276874011,0.999929364881249
AT3G27060,-,Chr3:9979866-9981295,9979866,9981295,1430,1342,-1.24193554339425,0.585982856708832,0.999929364881249
AT3G27080,-,Chr3:9985079-9986629,9985079,9986629,1551,811,0.288178275992852,0.881778607335483,0.999929364881249
AT3G27090,-,Chr3:9989540-9991826,9989540,9991826,2287,1440,1.3385194053088,0.543147943831817,0.999929364881249
AT3G27100,-,Chr3:9994545-9996025,9994545,9996025,1481,745,0.904234604151126,0.627312571135444,0.999929364881249
AT3G27110,AT3G27120,Chr3:9997895-10000230,9997895,10000230,2336,1395,0.50574941756451,0.798242563322425,0.999929364881249
AT3G27120,AT3G27110;AT3G27130,Chr3:9999694-10003314,9999694,10003314,3621,1648,0.496091009364769,0.790973887093068,0.999929364881249
AT3G27160,-,Chr3:10017476-10019090,10017476,10019090,1615,843,0.637121421385407,0.766565463897043,0.999929364881249
AT3G27170,AT3G27180,Chr3:10024017-10027198,10024017,10027198,3182,2750,-1.35323232042248,0.514269044288111,0.999929364881249
AT3G27180,AT3G27170,Chr3:10026837-10030069,10026837,10030069,3233,1890,-0.242930589423515,0.901999090548991,0.999929364881249
AT3G27190,-,Chr3:10039234-10043066,10039234,10043066,3833,1871,0.830680855762621,0.664605985284024,0.999929364881249
AT3G27200,-,Chr3:10043522-10044373,10043522,10044373,852,774,1.22837876077315,0.490970288862973,0.999929364881249
AT3G27210,-,Chr3:10045186-10047343,10045186,10047343,2158,1098,0.797682565426866,0.665728303135298,0.999929364881249
AT3G27220,-,Chr3:10051612-10053678,10051612,10053678,2067,1495,-0.227682628096557,0.901282295929607,0.999929364881249
AT3G27230,-,Chr3:10053929-10055695,10053929,10055695,1767,1618,-0.449617424497172,0.825032406491524,0.999929364881249
AT3G27240,-,Chr3:10055789-10058716,10055789,10058716,2928,1414,0.358263777943453,0.862547419053154,0.999929364881249
AT3G27250,-,Chr3:10061545-10062731,10061545,10062731,1187,1187,-3.07081221859003,0.178092635529623,0.999929364881249
AT3G27260,-,Chr3:10067529-10072672,10067529,10072672,5144,3257,1.09848228636025,0.609182883819768,0.999929364881249
AT3G27270,-,Chr3:10073280-10074160,10073280,10074160,881,881,-0.243855608056907,0.891757808664827,0.999929364881249
AT3G27280,AT3G27283,Chr3:10076819-10078608,10076819,10078608,1790,1482,-0.486544016575045,0.805662771213967,0.999929364881249
AT3G27300,-,Chr3:10083049-10086696,10083049,10086696,3648,2032,0.10269364241618,0.959073220683331,0.999929364881249
AT3G27310,-,Chr3:10087201-10089101,10087201,10089101,1901,939,0.802820797347205,0.678483639688313,0.999929364881249
AT3G27320,-,Chr3:10090065-10092791,10090065,10092791,2727,2025,-0.0992907610845171,0.960265756836811,0.999929364881249
AT3G27325,-,Chr3:10095089-10102229,10095089,10102229,7141,3718,-0.1243046042693,0.951293843289759,0.999929364881249
AT3G27340,-,Chr3:10121234-10122951,10121234,10122951,1718,761,1.20197039338508,0.546322659738531,0.999929364881249
AT3G27350,-,Chr3:10125659-10127992,10125659,10127992,2334,1892,0.793262815289169,0.694864542955768,0.999929364881249
AT3G27360,AT3G27380,Chr3:10129105-10129937,10129105,10129937,833,833,0.0962390971568003,0.958990178973274,0.999929364881249
AT3G27380,AT3G27360,Chr3:10129610-10132760,10129610,10132760,3151,2526,0.470725402783785,0.817658697578384,0.999929364881249
AT3G27390,-,Chr3:10133196-10136630,10133196,10136630,3435,2189,1.5427014908906,0.457062942188912,0.999929364881249
AT3G27420,-,Chr3:10148585-10150301,10148585,10150301,1717,1004,1.78147389069259,0.34753359813187,0.999929364881249
AT3G27430,-,Chr3:10152479-10155342,10152479,10155342,2864,1268,0.141398923636016,0.94566240015188,0.999929364881249
AT3G27460,-,Chr3:10159293-10162259,10159293,10162259,2967,1322,0.423433957708071,0.817178274562208,0.999929364881249
AT3G27470,-,Chr3:10163049-10166907,10163049,10166907,3859,1903,0.32336619469433,0.86347138395338,0.999929364881249
AT3G27520,-,Chr3:10192422-10193499,10192422,10193499,1078,999,0.32294641027698,0.850900469180505,0.999929364881249
AT3G27530,-,Chr3:10193569-10200013,10193569,10200013,6445,3148,0.621168696413798,0.764774930749241,0.999929364881249
AT3G27540,-,Chr3:10205308-10207306,10205308,10207306,1999,1772,-0.310818328424515,0.858254030929089,0.999929364881249
AT3G27550,-,Chr3:10207781-10209899,10207781,10209899,2119,1705,-1.7302662095662,0.364469913380843,0.999929364881249
AT3G27560,-,Chr3:10210431-10213004,10210431,10213004,2574,1734,0.155185638243616,0.936570549280552,0.999929364881249
AT3G27570,-,Chr3:10213996-10216736,10213996,10216736,2741,1475,0.338363528800548,0.866519562682344,0.999929364881249
AT3G27580,-,Chr3:10217417-10219976,10217417,10219976,2560,2483,-0.636963201786593,0.748773919787156,0.999929364881249
AT3G27610,-,Chr3:10225525-10228192,10225525,10228192,2668,1417,1.39118149154308,0.469938164442605,0.999929364881249
AT3G27630,-,Chr3:10231116-10231418,10231116,10231418,303,303,0.636504594754302,0.731118351489777,0.999929364881249
AT3G27660,-,Chr3:10243755-10245023,10243755,10245023,1269,874,1.33011113515317,0.449248605046902,0.999929364881249
AT3G27670,-,Chr3:10245134-10253293,10245134,10253293,8160,5865,0.37780391301628,0.853112442684246,0.999929364881249
AT3G27690,-,Chr3:10255947-10257011,10255947,10257011,1065,946,-1.3491680388467,0.551303737768331,0.999929364881249
AT3G27700,-,Chr3:10257117-10261974,10257117,10261974,4858,3689,0.521057749361929,0.794036851985595,0.999929364881249
AT3G27740,-,Chr3:10281261-10283866,10281261,10283866,2606,1576,-0.148820950427815,0.943775068376044,0.999929364881249
AT3G27750,AT3G27770,Chr3:10284808-10285874,10284808,10285874,1067,1067,1.57904079124992,0.448944292744553,0.999929364881249
AT3G27770,AT3G27750,Chr3:10285657-10287775,10285657,10287775,2119,1324,1.60813189638924,0.464986237154724,0.999929364881249
AT3G27820,-,Chr3:10315114-10318056,10315114,10318056,2943,1777,0.485283574657816,0.822410127639793,0.999929364881249
AT3G27830,-,Chr3:10318505-10319432,10318505,10319432,928,928,0.318266437001266,0.886714166709352,0.999929364881249
AT3G27850,-,Chr3:10324839-10325713,10324839,10325713,875,875,1.22971914629193,0.58752729341049,0.999929364881249
AT3G27865,-,Chr3:10328510-10328601,10328510,10328601,92,92,-0.891597912970617,0.602068832176089,0.999929364881249
AT3G27870,-,Chr3:10330950-10335305,10330950,10335305,4356,3587,-0.0923826265455587,0.962434295996163,0.999929364881249
AT3G27880,-,Chr3:10338212-10339436,10338212,10339436,1225,1225,0.685441333273599,0.688869492615797,0.999929364881249
AT3G27884,-,Chr3:10346155-10348282,10346155,10348282,2128,738,1.269765220547,0.467005382654226,0.999929364881249
AT3G27890,-,Chr3:10350656-10352033,10350656,10352033,1378,837,0.528757842703279,0.790773125980704,0.999929364881249
AT3G27906,-,Chr3:10355513-10356437,10355513,10356437,925,925,1.11509170878426,0.558451007804337,0.999929364881249
AT3G27925,-,Chr3:10366371-10368905,10366371,10368905,2535,1649,0.0801004203773111,0.970135136888133,0.999929364881249
AT3G27930,-,Chr3:10369299-10372441,10369299,10372441,3143,1695,0.227701487182212,0.903268126844354,0.999929364881249
AT3G27960,-,Chr3:10380380-10383092,10380380,10383092,2713,2409,0.65242983807982,0.737673512239733,0.999929364881249
AT3G27980,AT3G27990,Chr3:10393904-10395861,10393904,10395861,1958,1494,1.15872859948111,0.496808842462002,0.999929364881249
AT3G27990,AT3G27980,Chr3:10392675-10398175,10392675,10398175,5501,1527,0.893309078463503,0.644046161791164,0.999929364881249
AT3G27997,-,Chr3:10400133-10401382,10400133,10401382,1250,1250,0.984367601553067,0.591675055683107,0.999929364881249
AT3G28007,-,Chr3:10408092-10409745,10408092,10409745,1654,1019,-1.98760995780124,0.276111853078823,0.999929364881249
AT3G28030,-,Chr3:10424253-10431204,10424253,10431204,6952,4534,-0.202946800206834,0.91743489079277,0.999929364881249
AT3G28040,-,Chr3:10435057-10438391,10435057,10438391,3335,3256,-0.289208342116361,0.892300462220703,0.999929364881249
AT3G28050,-,Chr3:10442814-10445398,10442814,10445398,2585,1456,1.17007569496031,0.58232754697949,0.999929364881249
AT3G28070,-,Chr3:10447922-10451034,10447922,10451034,3113,1514,-0.740655889608476,0.705156408625772,0.999929364881249
AT3G28080,-,Chr3:10451486-10455267,10451486,10455267,3782,1354,0.883853575871101,0.633339357368067,0.999929364881249
AT3G28100,-,Chr3:10456099-10460965,10456099,10460965,4867,1266,0.441604061092767,0.821445730259032,0.999929364881249
AT3G28130,-,Chr3:10465516-10468911,10465516,10468911,3396,1488,-0.035805386933502,0.985068425287492,0.999929364881249
AT3G28140,-,Chr3:10470401-10471388,10470401,10471388,988,978,0.549927698997513,0.764474120672689,0.999929364881249
AT3G28150,-,Chr3:10471842-10473754,10471842,10473754,1913,1382,1.10524033861266,0.50870031010482,0.999929364881249
AT3G28180,-,Chr3:10505829-10509239,10505829,10509239,3411,2475,-0.0153970684129501,0.994056775030822,0.999929364881249
AT3G28200,-,Chr3:10518070-10519166,10518070,10519166,1097,1097,0.268420749145385,0.893320315891254,0.999929364881249
AT3G28220,-,Chr3:10524404-10526728,10524404,10526728,2325,1360,-0.909000498441879,0.656933543583522,0.999929364881249
AT3G28270,-,Chr3:10538105-10540024,10538105,10540024,1920,1920,-2.78848066328937,0.226575594947628,0.999929364881249
AT3G28290,-,Chr3:10547504-10549367,10547504,10549367,1864,1575,0.870406999501358,0.661620448756504,0.999929364881249
AT3G28300,-,Chr3:10565737-10567600,10565737,10567600,1864,1575,0.870406999501358,0.661620448756504,0.999929364881249
AT3G28345,-,Chr3:10593753-10598775,10593753,10598775,5023,3891,0.605275817803435,0.766728647548179,0.999929364881249
AT3G28370,-,Chr3:10620627-10623259,10620627,10623259,2633,879,1.17212894554812,0.464314094612087,0.999929364881249
AT3G28420,-,Chr3:10654470-10655388,10654470,10655388,919,919,-1.3527985824837,0.427652937146925,0.999929364881249
AT3G28430,-,Chr3:10657031-10662766,10657031,10662766,5736,3286,-0.201942654388667,0.919457538280643,0.999929364881249
AT3G28450,-,Chr3:10667262-10669377,10667262,10669377,2116,2116,0.338576083474065,0.861312658366841,0.999929364881249
AT3G28455,-,Chr3:10669888-10671163,10669888,10671163,1276,810,-0.0678735744987357,0.96818803952468,0.999929364881249
AT3G28460,-,Chr3:10672041-10674395,10672041,10674395,2355,1503,0.0970158553867931,0.9599059346135,0.999929364881249
AT3G28480,-,Chr3:10676033-10678388,10676033,10678388,2356,1373,0.56576700847796,0.761021830906647,0.999929364881249
AT3G28540,-,Chr3:10694444-10696123,10694444,10696123,1680,1680,-0.253285480025251,0.884538802636984,0.999929364881249
AT3G28550,-,Chr3:10700707-10703929,10700707,10703929,3223,3223,-0.0304980442030619,0.988265380958397,0.999929364881249
AT3G28640,-,Chr3:10731518-10733032,10731518,10733032,1515,1515,-0.0726122699651284,0.966150654044789,0.999929364881249
AT3G28670,-,Chr3:10743823-10747163,10743823,10747163,3341,1827,0.75088673525115,0.697506075068728,0.999929364881249
AT3G28690,-,Chr3:10755039-10757868,10755039,10757868,2830,2468,0.775383001448931,0.709135258976048,0.999929364881249
AT3G28700,-,Chr3:10759559-10762114,10759559,10762114,2556,1717,-0.217914268985211,0.907392660219071,0.999929364881249
AT3G28710,-,Chr3:10772903-10775727,10772903,10775727,2825,1430,1.56635718501271,0.477441445062516,0.999929364881249
AT3G28715,-,Chr3:10777837-10780633,10777837,10780633,2797,1527,0.991985836011126,0.635943105039838,0.999929364881249
AT3G28720,-,Chr3:10782276-10784447,10782276,10784447,2172,2172,-0.372497637189113,0.854060152177778,0.999929364881249
AT3G28730,AT3G28740,Chr3:10784889-10788729,10784889,10788729,3841,2237,1.10777857985207,0.596222343782484,0.999929364881249
AT3G28740,AT3G28730,Chr3:10788698-10790553,10788698,10790553,1856,1597,1.42274538220478,0.478949554815923,0.999929364881249
AT3G28760,-,Chr3:10792955-10795312,10792955,10795312,2358,1514,-0.512560172669073,0.782446971541147,0.999929364881249
AT3G28850,-,Chr3:10848669-10850122,10848669,10850122,1454,1454,1.17090988682292,0.504569156616013,0.999929364881249
AT3G28857,-,Chr3:10855632-10856624,10855632,10856624,993,739,-1.17679478422404,0.506134250560327,0.999929364881249
AT3G28860,-,Chr3:10870038-10877506,10870038,10877506,7469,4228,0.118823023118035,0.957251181712725,0.999929364881249
AT3G28900,-,Chr3:10902647-10904458,10902647,10904458,1812,623,1.36439591892099,0.50657310351236,0.999929364881249
AT3G28910,-,Chr3:10911157-10913190,10911157,10913190,2034,1592,1.29921335761987,0.485593241608737,0.999929364881249
AT3G28920,-,Chr3:10940446-10941833,10940446,10941833,1388,1388,0.0947375164574689,0.963136824664283,0.999929364881249
AT3G28930,-,Chr3:10959686-10960808,10959686,10960808,1123,797,-0.170854475376895,0.922722265511499,0.999929364881249
AT3G28940,-,Chr3:10968100-10969387,10968100,10969387,1288,810,0.6933351870585,0.745540958855814,0.999929364881249
AT3G28950,-,Chr3:10976108-10977492,10976108,10977492,1385,871,0.426658463963277,0.824180533894224,0.999929364881249
AT3G28956,-,Chr3:10980700-10982244,10980700,10982244,1545,657,0.694175809229552,0.695596031491289,0.999929364881249
AT3G28970,-,Chr3:10987787-10989921,10987787,10989921,2135,1210,1.32089237554237,0.495129586468779,0.999929364881249
AT3G29010,-,Chr3:11006753-11007977,11006753,11007977,1225,812,1.2387109640291,0.443739071725724,0.999929364881249
AT3G29030,-,Chr3:11011308-11013358,11011308,11013358,2051,1288,-0.739651535580233,0.709706203177469,0.999929364881249
AT3G29034,-,Chr3:11030064-11030633,11030064,11030633,570,570,1.21799568315668,0.466234096086708,0.999929364881249
AT3G29035,-,Chr3:11033665-11035308,11033665,11035308,1644,1433,1.47420903125393,0.432897071607388,0.999929364881249
AT3G29075,-,Chr3:11051489-11052694,11051489,11052694,1206,1106,-0.095239389512252,0.959861832473207,0.999929364881249
AT3G29090,-,Chr3:11073703-11075478,11073703,11075478,1776,1198,0.415820626871535,0.82687940744336,0.999929364881249
AT3G29100,-,Chr3:11075823-11077540,11075823,11077540,1718,1364,1.66137473488845,0.349192596395886,0.999929364881249
AT3G29130,-,Chr3:11102272-11103906,11102272,11103906,1635,847,0.994297449128958,0.582903491351489,0.999929364881249
AT3G29140,-,Chr3:11105805-11106144,11105805,11106144,340,297,1.99083286465006,0.203240591546454,0.999929364881249
AT3G29160,-,Chr3:11128625-11132076,11128625,11132076,3452,2078,0.273602834656715,0.892098802137367,0.999929364881249
AT3G29170,-,Chr3:11136006-11137849,11136006,11137849,1844,703,0.806409902257293,0.656879507076149,0.999929364881249
AT3G29180,-,Chr3:11148215-11151560,11148215,11151560,3346,2034,1.41255792027361,0.495669554437243,0.999929364881249
AT3G29185,-,Chr3:11154929-11157226,11154929,11157226,2298,1484,0.510771243478093,0.802202122446732,0.999929364881249
AT3G29200,-,Chr3:11164393-11166416,11164393,11166416,2024,1370,-0.110500540990521,0.956509154241738,0.999929364881249
AT3G29230,-,Chr3:11188803-11190605,11188803,11190605,1803,1803,-0.0680255415082002,0.971819247767623,0.999929364881249
AT3G29240,-,Chr3:11191491-11192986,11191491,11192986,1496,1361,1.78941432483721,0.428079646008765,0.999929364881249
AT3G29250,-,Chr3:11193659-11194993,11193659,11194993,1335,1050,1.06206718126603,0.604665521341241,0.999929364881249
AT3G29252,-,Chr3:11198726-11198975,11198726,11198975,250,250,1.40342930292602,0.324132861761729,0.999929364881249
AT3G29270,-,Chr3:11234242-11236458,11234242,11236458,2217,2217,0.125833856609618,0.949409416083602,0.999929364881249
AT3G29280,-,Chr3:11236610-11237995,11236610,11237995,1386,680,0.20698624008155,0.900847602109223,0.999929364881249
AT3G29290,-,Chr3:11238111-11240287,11238111,11240287,2177,2095,0.0769832796315853,0.969100975080144,0.999929364881249
AT3G29310,-,Chr3:11249652-11251820,11249652,11251820,2169,2084,0.496275528857259,0.797478363084372,0.999929364881249
AT3G29320,AT3G29330,Chr3:11252807-11257814,11252807,11257814,5008,3180,0.278780573633563,0.88924610891221,0.999929364881249
AT3G29330,AT3G29320,Chr3:11257684-11259055,11257684,11259055,1372,765,0.965510094429119,0.593322545834836,0.999929364881249
AT3G29350,-,Chr3:11264147-11265532,11264147,11265532,1386,882,0.71682727479074,0.71032892711752,0.999929364881249
AT3G29360,-,Chr3:11267091-11269229,11267091,11269229,2139,1794,-0.809847888154358,0.707281211476576,0.999929364881249
AT3G29370,-,Chr3:11278589-11279108,11278589,11279108,520,520,1.92322802301328,0.248120668363145,0.999929364881249
AT3G29375,-,Chr3:11280151-11281894,11280151,11281894,1744,1336,0.328697456988398,0.859744599459518,0.999929364881249
AT3G29390,-,Chr3:11289613-11294774,11289613,11294774,5162,2049,0.602684209570603,0.773360803197372,0.999929364881249
AT3G29400,-,Chr3:11297283-11299620,11297283,11299620,2338,2338,-0.16804516119675,0.929232383809177,0.999929364881249
AT3G29575,-,Chr3:11382214-11384004,11382214,11384004,1791,1245,-0.582949200652957,0.785694170279206,0.999929364881249
AT3G29644,-,Chr3:11499199-11501366,11499199,11501366,2168,785,1.76798740592653,0.33351360570771,0.999929364881249
AT3G29670,-,Chr3:11527872-11529350,11527872,11529350,1479,1479,1.79185694107052,0.284966066008777,0.999929364881249
AT3G29760,-,Chr3:11589505-11591833,11589505,11591833,2329,1862,0.118403648117182,0.95093180448939,0.999929364881249
AT3G29770,-,Chr3:11648341-11650839,11648341,11650839,2499,1577,1.08625125084119,0.558588041096995,0.999929364881249
AT3G29780,-,Chr3:11671741-11672189,11671741,11672189,449,449,1.36615434487369,0.389076710033418,0.999929364881249
AT3G29810,-,Chr3:11728113-11730239,11728113,11730239,2127,1506,-0.0481780248324371,0.979865776483765,0.999929364881249
AT3G30180,-,Chr3:11810737-11813765,11810737,11813765,3029,1784,0.482183000612933,0.810653576391785,0.999929364881249
AT3G30214,-,Chr3:11860800-11861666,11860800,11861666,867,867,0.0387150369681387,0.982611212746686,0.999929364881249
AT3G30300,-,Chr3:11921198-11924574,11921198,11924574,3377,2486,-0.143851505545141,0.944918208004252,0.999929364881249
AT3G30380,-,Chr3:11974066-11976571,11974066,11976571,2506,1558,0.818914690683232,0.665805798001633,0.999929364881249
AT3G30390,-,Chr3:11976837-11979621,11976837,11979621,2785,2048,1.10203730071384,0.628338014331574,0.999929364881249
AT3G30775,-,Chr3:12448636-12451248,12448636,12451248,2613,1866,3.40882441669974,0.102718785050168,0.999929364881249
AT3G30841,-,Chr3:12591392-12593527,12591392,12593527,2136,1722,0.56329186124421,0.750510030717471,0.999929364881249
AT3G32930,-,Chr3:13489518-13490849,13489518,13490849,1332,972,0.44261208469162,0.830724759174515,0.999929364881249
AT3G32940,-,Chr3:13490945-13493787,13490945,13493787,2843,2125,0.437960480388821,0.827532203850755,0.999929364881249
AT3G32980,-,Chr3:13526097-13529997,13526097,13529997,3901,1414,0.943999260780252,0.663091290625687,0.999929364881249
AT3G33520,AT3G33530,Chr3:14093656-14095549,14093656,14095549,1894,1474,0.820093430756839,0.684149667470682,0.999929364881249
AT3G33530,AT3G33520,Chr3:14085298-14093670,14085298,14093670,8373,4455,-0.0751851513987339,0.971831699028871,0.999929364881249
AT3G41761,AT3G41762,Chr3:14195917-14196078,14195917,14196078,162,162,0.508240590165892,0.749703467779589,0.999929364881249
AT3G41762,AT3G41761,Chr3:14195741-14196603,14195741,14196603,863,560,0.319281285143703,0.85955315377035,0.999929364881249
AT3G41768,-,Chr3:14197677-14199484,14197677,14199484,1808,1808,0.596487807530227,0.82118402453077,0.999929364881249
AT3G41979,-,Chr3:14199753-14199916,14199753,14199916,164,164,1.97510796158997,0.40226556414078,0.999929364881249
AT3G42050,-,Chr3:14228495-14233245,14228495,14233245,4751,1900,0.394900398500198,0.858129569076462,0.999929364881249
AT3G42150,-,Chr3:14309314-14311638,14309314,14311638,2325,779,1.65922547907715,0.386654051382859,0.999929364881249
AT3G42170,-,Chr3:14320952-14324069,14320952,14324069,3118,2452,0.76461277318848,0.708540112287986,0.999929364881249
AT3G42630,-,Chr3:14722250-14723857,14722250,14723857,1608,1534,1.26542373297113,0.511653934534403,0.999929364881249
AT3G42640,-,Chr3:14724309-14728210,14724309,14728210,3902,2995,0.667753639444621,0.728867503188226,0.999929364881249
AT3G42660,-,Chr3:14751280-14755701,14751280,14755701,4422,2862,-0.367393429997467,0.845690051575025,0.999929364881249
AT3G42790,-,Chr3:14877958-14879781,14877958,14879781,1824,1086,1.66419656868578,0.427704640928397,0.999929364881249
AT3G42860,-,Chr3:14946188-14948167,14946188,14948167,1980,1459,0.499840435677204,0.777784829744724,0.999929364881249
AT3G42950,-,Chr3:15015140-15018071,15015140,15018071,2932,1969,-0.104253596383195,0.957219041103852,0.999929364881249
AT3G43110,-,Chr3:15091611-15092467,15091611,15092467,857,857,-1.80607735549685,0.302619325038261,0.999929364881249
AT3G43210,-,Chr3:15190934-15196168,15190934,15196168,5235,3193,-0.542331996725491,0.774371694613072,0.999929364881249
AT3G43220,-,Chr3:15196863-15203062,15196863,15203062,6200,3126,0.381247791401564,0.854311219602561,0.999929364881249
AT3G43230,-,Chr3:15207367-15209825,15207367,15209825,2459,1864,1.03255268970599,0.61337367107482,0.999929364881249
AT3G43240,-,Chr3:15209936-15214742,15209936,15214742,4807,2642,0.451010660684625,0.821231038815709,0.999929364881249
AT3G43270,-,Chr3:15222125-15225460,15222125,15225460,3336,2197,-0.157446913345403,0.937472506060874,0.999929364881249
AT3G43300,-,Chr3:15233896-15245133,15233896,15245133,11238,5746,0.672401041332989,0.756950533099324,0.999929364881249
AT3G43430,-,Chr3:15354535-15355304,15354535,15355304,770,770,1.63651710285317,0.33819990677832,0.999929364881249
AT3G43440,-,Chr3:15367596-15370059,15367596,15370059,2464,1076,0.491113760945251,0.795562799830121,0.999929364881249
AT3G43520,-,Chr3:15406023-15407908,15406023,15407908,1886,997,0.13605808770748,0.947019322904358,0.999929364881249
AT3G43540,-,Chr3:15430689-15433187,15430689,15433187,2499,1432,0.950404320122838,0.637514979921171,0.999929364881249
AT3G43590,-,Chr3:15509621-15512574,15509621,15512574,2954,2107,0.0650750320129826,0.973941863061514,0.999929364881249
AT3G43600,-,Chr3:15512607-15517506,15512607,15517506,4900,4268,0.256430478198669,0.897523739853992,0.999929364881249
AT3G43610,-,Chr3:15517680-15524087,15517680,15524087,6408,3876,0.0370836034890464,0.985305621469048,0.999929364881249
AT3G43670,-,Chr3:15567099-15569901,15567099,15569901,2803,2276,0.982207694894448,0.608974719867007,0.999929364881249
AT3G43700,-,Chr3:15601868-15603888,15601868,15603888,2021,1713,0.574475614307159,0.757536957055767,0.999929364881249
AT3G43720,-,Chr3:15615386-15617149,15615386,15617149,1764,795,-0.385065678222297,0.855258486786512,0.999929364881249
AT3G43740,-,Chr3:15644054-15645662,15644054,15645662,1609,1036,0.33360960539666,0.865440608291361,0.999929364881249
AT3G43790,-,Chr3:15655384-15660086,15655384,15660086,4703,1935,1.21134293613841,0.48731985707714,0.999929364881249
AT3G43800,-,Chr3:15660859-15661925,15660859,15661925,1067,895,0.516239526080551,0.788317884323861,0.999929364881249
AT3G43810,-,Chr3:15664371-15666460,15664371,15666460,2090,803,0.303283509910428,0.881586974126106,0.999929364881249
AT3G43850,-,Chr3:15702085-15704152,15702085,15704152,2068,813,5.15176352437356,0.000225970194995437,0.300685276217625
AT3G43920,AT3G43930,Chr3:15753548-15760859,15753548,15760859,7312,4772,0.582547877013454,0.755071517921042,0.999929364881249
AT3G43960,-,Chr3:15774055-15775657,15774055,15775657,1603,1227,0.262015385148825,0.884456230565259,0.999929364881249
AT3G43980,-,Chr3:15778402-15779311,15778402,15779311,910,400,0.653318206075346,0.730568233740311,0.999929364881249
AT3G44010,-,Chr3:15799931-15801200,15799931,15801200,1270,483,0.837492158712663,0.695499552352611,0.999929364881249
AT3G44020,-,Chr3:15801372-15802730,15801372,15802730,1359,659,0.806844392714496,0.663963216680547,0.999929364881249
AT3G44100,-,Chr3:15866039-15867310,15866039,15867310,1272,619,0.20898220564194,0.917499942530197,0.999929364881249
AT3G44110,-,Chr3:15868794-15871256,15868794,15871256,2463,1781,-0.301414594372964,0.894907700161511,0.999929364881249
AT3G44150,-,Chr3:15887587-15888848,15887587,15888848,1262,891,0.436814910175074,0.820206212308574,0.999929364881249
AT3G44160,-,Chr3:15888902-15891988,15888902,15891988,3087,1586,0.431625597018669,0.820221604948145,0.999929364881249
AT3G44190,-,Chr3:15901797-15903608,15901797,15903608,1812,1517,0.660073673259123,0.737021895503058,0.999929364881249
AT3G44200,-,Chr3:15906440-15911474,15906440,15911474,5035,3328,-0.0445725639568019,0.982179903390547,0.999929364881249
AT3G44220,-,Chr3:15928160-15929758,15928160,15929758,1599,790,-0.0754654415601429,0.962885035055248,0.999929364881249
AT3G44260,-,Chr3:15952045-15953084,15952045,15953084,1040,1040,0.0854993736210159,0.961523764854637,0.999929364881249
AT3G44280,-,Chr3:15968593-15971167,15968593,15971167,2575,766,0.673545394342179,0.718748577226751,0.999929364881249
AT3G44300,-,Chr3:15983311-15985535,15983311,15985535,2225,1423,1.5496454483115,0.475225759757483,0.999929364881249
AT3G44310,-,Chr3:15986864-15989103,15986864,15989103,2240,1389,-0.233040003523249,0.923863722233843,0.999929364881249
AT3G44320,-,Chr3:15993379-15995811,15993379,15995811,2433,1399,0.201255675144365,0.916621023359171,0.999929364881249
AT3G44326,-,Chr3:16000879-16002118,16000879,16002118,1240,1240,1.24235693607394,0.468794352979483,0.999929364881249
AT3G44330,-,Chr3:16006675-16010965,16006675,16010965,4291,2071,1.28886025673293,0.544523384814992,0.999929364881249
AT3G44340,-,Chr3:16011621-16020254,16011621,16020254,8634,3803,-0.169649591013858,0.936321967015136,0.999929364881249
AT3G44370,-,Chr3:16030322-16035161,16030322,16035161,4840,1908,0.0866596028752741,0.963741893454208,0.999929364881249
AT3G44380,-,Chr3:16036183-16036880,16036183,16036880,698,698,0.393796853928119,0.829236718203325,0.999929364881249
AT3G44430,-,Chr3:16068257-16069750,16068257,16069750,1494,1494,0.622948991562121,0.757814424692364,0.999929364881249
AT3G44480,-,Chr3:16090564-16096359,16090564,16096359,5796,4038,0.10788098502422,0.959401881850694,0.999929364881249
AT3G44530,-,Chr3:16115588-16121518,16115588,16121518,5931,3820,0.126837207735492,0.947550494872946,0.999929364881249
AT3G44540,-,Chr3:16124021-16127954,16124021,16127954,3934,1725,0.598084049965065,0.733559630908099,0.999929364881249
